,日期,標題,內容,讚數
43,2021/05/20 03:02,"加權指數, 浩鼎, 中裕",這市場很殘酷新手小白進來要有心理準備如果要拼短線殺進殺出長則1年短則3個月就要繳很多學費了「不可能不繳學費」長期存股族或許能例外但是也要會定期檢視財報不對也要換股存並逢高調節閱讀大量「有用」資訊消息面分析+籌碼技術分析+類股族群本益比差異判別只買有EPS的業績龍頭股（定期檢視財報）永遠不碰融資，無本當沖，選擇權賣方，台指期貨留倉，生技新藥股，KY股，本夢股，投機股（這十幾年來太多地雷害多少人傾家蕩產了）最近某生技股繼浩鼎中裕基亞後又再騙又再拐人進場送錢了學資金控管，善設停損停利絕不套牢凹單在每一次操作多空對錯中累積實戰經驗謙卑面對殘酷的市場絕對沒那麼好賺,5
44,2021/05/19 22:48,"陽明, 加權指數",今天的大盤有點難解，似乎有隻隱形的手壓著大盤指數。航海王及鋼鐵人領軍傳產，IC設計及面板領軍電子，今天成績都很亮眼，唯獨權值股看似被出貨調解又像是在控制大盤指數，目前美股大跌了4百多點，費半也跌了1.X%，台指夜盤目前也跌了1百多點，感覺明天(520)真的會有大事發生! 可能是又要創紀錄了?! 今天其實很多個股已經不跟大盤走，這對台股來說，確實是件好事，畢竟股價仍需反應出其真正的價值，且線圖才能發揮功用，無差別式的橫掃，真的很不理性也不健康。目前看來，台股算是有短期止跌了，希望明天真的能有個520行情，別被美股拖累，不然這波反攻真的太可惜了...。外資今天提領了將近300億，這時間點撤走這麼多資金，大盤只跌了13.32點，希望是內資大戶承接而不是看昨天大漲的散戶進場接刀，畢竟大戶倒貨，還需要有大戶承接，這遊戲才走得下去!陽明:小弟今天又手癢補了2張陽明，連兩天的漲停，且今日成功穿過五日線，算是支持性的加碼一下!五月以來的大盤崩跌，小弟想，應該很少有個股還能維持在5月初的價位吧!大部分都已經回到四月初了，更慘的可能都回到年初了....，相較之下，陽明已經好幾天成交值都在台股前幾名，小弟認為某種程度上可以當作指標股看了! 希望陽明能帶小弟繼續完成未完成的夢!我的天，文章才打到這，美股已經崩了5百點了...，這時間點(10:30)好像不適合吃東西壓壓驚，早點休息好了，希望明早起來看到美股V起來!!!今日心得，分享完畢! 各位早點休息~~~投資理財，量力而為，自負盈虧。,204
45,2021/05/20 01:38,長榮,希望明天上80，水手們加油！！,26
46,2021/05/20 01:01,"長榮, 陽明",關於借券  陽明看到有人貼了營業員打來借券的事，分享一下我的經驗。2週前營業員打來說要借1張陽明，問我最近有沒有要賣陽明.....手續費7%我知道我短時間不會賣，我問她，我的風險是什麼？她說這2-3天在他們補還我之前，被借走這張不能賣....借券費：當日收盤價的7%，要扣掉成交手續費，所以實際上不到7%，直接現金匯到你戶頭。借券期間：股票漲，你依舊是賺的，唯一的風險是，如果明天大跌，你沒辦法賣，所以如果隔天跌停，你本來平盤想賣，但是你被借走，所以你等於變相虧了3%還給你的那張券，系統上成本上會掛0，如果要方便自己算損益，要手動調整成本。有疑問的在留言討論😁,31
47,2021/05/20 01:49,高端疫苗,就是這個人你們氣不氣,18
48,2021/05/20 01:09,高端疫苗,好久沒罵人了，在家上班悶的很，這個小可愛值得我發一篇文來羞辱一下舒舒壓XD你下次感冒，你就叫你醫生只開原廠藥，看他開不開得出來 XD隨便講幾個藥名很厲害？這些藥的台廠學名藥早就滿天飛了 XDRosuvastatin原料藥來源登記二十幾個，學名藥五十幾種，台廠的你不想吃我也很確定一堆台灣人都在吃，這東西被殺的血流成河，我看原廠退出市場是遲早的事 XDAmlodipine就更別拿出來丟臉了，林北就在賣這個，一年幾百公斤原料藥從印度來賣給台廠做，做成藥就是幾百萬顆，難道這些是賣給鬼吃的？XD喔糟糕，你可能還不知道，有些老學名藥因為原廠已經沒興趣做了，他會外包給原料藥廠做，有些台廠就是用這些原料藥廠去做一樣的產品，甚至原廠直接授權給台廠代工，哎唷～這些你可別吃到啊 XD其實只有原廠在賣的藥很多，因為有專利保護，但憑你的智商講不出來是哪些也是蠻正常的 XD喔然後你說的輝瑞和moderna，你知道他們三期其實還沒做完嗎？你真的懂疫苗臨床跟藥有什麼不同嗎？😂😂😂😂😂 一想到疫情這麼嚴重林北還得努力確保藥品供應給你這種貨色，就覺得林北的功德實在做很大啊～ 🥺🥺🥺股票想靠嚇人賺錢雖然沒什麼用，但可別真的跟自己想不開不吃藥啊～ 😉😉😉下去吧，下次要酸就在你懂的領域酸 XD你股價沒什麼料，學理更是不行啊，智商我更是不忍心評論了🤣🤣🤣，你要好好加油 😅😅😅 共勉之,81
49,2021/05/20 03:11,"智擎, 浩鼎, 中裕, 高端疫苗",浩鼎忘了？中裕忘了？基亞忘了？甚至「真的」有搞出新藥的智擎現在.....本人對這種隔一段時間就來割投資人血汗錢的族群非常反感！垃圾中的垃圾主力搞不好還是同一批每次都利用人性的貪婪無知炒股再坑殺,2
50,2021/05/19 22:36,"國光生, 台耀, 東洋, 高端疫苗, 台康生技",分享一個網頁是針對全世界各個國家開發武漢肺炎疫苗的種類與臨床試驗進度做的即時追蹤統計目前全世界已經通過的疫苗有15隻達到三期臨床的有33隻二期臨床的有46隻一期臨床的有35隻候選的有119隻，正在測試的有339隻台灣有一隻聯亞 UB-612 在三期有一隻高端 MVC-CO1901 在二期有一隻國光 AdimrSC-2f 在一期除了國光稍微落後以外，聯亞跟高端幾乎是跑在領先群裡拜託！那些靠腰台灣做得慢的，好好的看一下是你不懂，不是人家做得慢 https://covid19.trackvaccines.org/vaccines/,195
51,2021/05/19 14:24,"台聚, 大亞, 宏泰, 永豐金, 華廣",🚩🚩🚩今天大盤跌13點，《發財1哥概念股》7支收紅、2支平盤，看起來表現不錯，但其實沒什麼好高興的，前一陣子跌太多，導致很多人被套牢，希望能趕快補漲回來。今天上下震動劇烈，顯示大家心靈還很脆弱，但慢慢的對疫情會逐漸麻痺，股市也會重新回到正常軌道。未來只要基本面好，營利趨勢向上的好股票，時間、市場絕對會還給它應有的價值。,"2,682"
52,2021/05/20 00:33,台康生技,先不論國鼎生技是不是由台康代工。光是今天的義舉就令人感動；跟台康強調的「社會責任」是一樣的，尤其值此疫變。,90
53,2021/05/20 00:59,陽明,BDI指數持續下跌...,5
54,2021/05/19 23:55,高端疫苗,先恭喜低點買進的人,8
55,2021/05/20 01:15,"中鋼, 長榮, 陽明, 大立光, 加權指數",股票套牢該怎麼解套股票解套，主要分成被動解套和主動解套兩類。被動解套就是把被套的股票放在一邊不去管它，坐等大盤走好，把股票價格帶上來。這種方法是沒辦法時的消極辦法，如果遇到行情一直不好，則會輸得很慘。1、向下差價法前提：要判斷準確後市是向下走勢股票被套後，等反彈到一定的高度，估計見短線高點了，先賣出，待其下跌一段後再買回。通過這樣不斷地高賣低買來降低股票的成本，最後等總資金補回了虧損，完成解套，並有贏利，再全部賣出。2、向上差價法前提：要準確判斷後市是向上走勢股票被套後，先在低點買入股票，等反彈到一定的高度，估計見短線高點了(不一定能夠到第一次買入被套的價格)，再賣出。通過這樣來回操作幾次，降低股票的成本，彌補了虧損，完成解套。3、降低均價法前提：有大量現金並有足夠的膽量股票被套後，每跌一段，就加倍的買入同一隻股票，降低平均的價格，這樣等股票一個反彈或上漲，就解套出局。這種方法也有人稱它為金字塔法。4、單日T+0法因為股票的價格每天都有波動，那麼我們就抓住這些波動來做文章。比如，如果你昨天有100股被套，今天可以先買100股，然後等股價上了，再賣100股；也可以先賣100股，然後等股價下了。再買100股，等今天收盤，你還是100股，但已經買賣過一個或幾個來回了。一進一出或幾進幾出，到收盤數量是和昨天相同的，但是現金增加了，這樣就可以降低成本，直到解套。這個方法與向下差價法、向上差價法的區別在於，它是當日就會有向個來回，而向上、向下差價法則不一定是當日操作，可以過幾天做一個來回。想了解更多股票知識，獲得更多建議的可以點https://bit.ly/3tDOnjZ連結我會給大家分享好的建議和飆股，散戶一起報團取暖，大家一起討論學習！5、換股法當你覺得自己的股票實在是沒有什麼機會了，就選一隻與自己的股票價格差不多的，有機會上漲的股票來換，也就是等價或基本等價換入有上漲希望的股票，用後面買入股票的上漲利潤來抵消前面買入的股票因下跌而產生的虧損。6、半倉滾動操作法方法同向下差價法、向上差價法和單日T+0法相同，但不是全倉進出，而是半倉進出。這樣做的好處在於可以防止出錯，假如你對後市的判斷是錯誤的，還能保證手中有半倉股票半倉現金，處理起來會比較靈活。一起加油！,36
56,2021/05/20 01:33,友達,我覺得大家都太辛苦了，有些人說會漲有些人說會跌，那不然我們來直接集氣，定個目標價給友達，那就50就好了，到Q2結束前，要的就按讚吧～,18
57,2021/05/20 04:07,陽明,請問還有可能到100嗎！！,讚 
58,2021/05/20 03:40,陽明,兆豐安哥都來聚會了@@,3
59,2021/05/20 01:00,陽明,不是什麼股票看本益比都能通，航運會漲沒錯，那是因為天時地利人和，如果航運真的無堅不摧，為何上週還是大跌？ 還沒跌時就警告太熱，要居高思危，被一堆小白嗆一定會160，結果上週跟啞巴一樣，股票沒那麼簡單，我只能說航運今年還是很看好，但不要做太美好的夢，會賣獲利才是真功夫,13
60,2021/05/20 02:15,高端疫苗,都這種時候了還在為了炒股搞事情？為了炒股就是不買BNT疫苗？真的還要這樣玩下去嗎？,3
61,2021/05/20 02:00,高端疫苗,美國康乃爾大學病毒學博士賴秀穗：國產疫苗是全世界最好的疫苗https://youtu.be/qVq0swp4EgE,45
62,2021/05/20 01:55,高端疫苗,美研究：輝瑞莫德納疫苗對印度變種病毒應有效Moderna 有效--> 高端有效機率很高https://udn.com/news/story/121707/5466557,22
63,2021/05/20 00:28,"合一, 撼訊, 櫃檯加權股價指數, 高端疫苗, 台康生技",⚡重要資訊⚡大盤成交比重 - 上櫃族群資金流⚡三陽開泰(增幅)：電子 鋼鐵 航運⚡三魂出竅(減幅)：生技 文創 電機上櫃族群5/195/18生技業21.40%28.34%紡纖業0.08%0.09%電機業0.44%0.66%化工業0.30%0.44%鋼鐵業0.82%0.50%電子業67.23%59.62%營建業0.31%0.44%航運業0.72%0.61%觀光業0.13%0.15%文化創意業6.12%7.30%其他2.44%1.84%➡️鍥而舍之，朽木不折；鍥而不舍，金石可鏤。➡️地球只有一個，大家一起加油👊👊➡️大家如果認同腫材，請不吝按讚打賞讓腫材更有力量，謝謝💪💪➡️腫材戰隊，無堅不摧💪💪💪💪💪💪💪💪合一(4743),108
64,2021/05/19 23:56,高端疫苗,很好奇，趙少康最後會打哪裡的疫苗？,23
65,2021/05/20 02:33,台積電,台積電520，絕對大漲特漲，絕對站上600元！,14
66,2021/05/19 23:41,"中天, 合一","5/19日 QA以下是怪博士的理解1.原本大陸藥證最快是透過""優先審核""方案，紙本規定期限是130天，3/12申請最快可能9月會有消息2.上述130天是快速審查、但是修訂後的「進口中藥、天然藥物註冊管理辦法」，ON101歸類為中藥項目下天然藥物，審批時程式200個工作天，因此，也可能會在2022年初才會有結果",333
67,2021/05/19 22:10,"南帝, 圓剛, 圓展, 康那香, 申豐",這篇文是心情抒發　＋勸世系列疫情當道建議你不要買的疫情概念股我直接點名　聽不聽隨便你  先嘴砲開場我只是看不慣一些沒料的咖　在那邊坑殺韭菜質疑我的準確度的　你可以去回推一下　這個月我一篇文都沒刪看一下我的準確度K線打開 一天一天的對　還有　某些分析師、散戶殺手連四月底五月初要大跌都看不出來了你們還指望他下次出事能帶你出來？某些分析師整天把會員的錢當美國聯準會無限ＱＥ每天買買買買買買買買買買買買買　解套當大賺　不對根本還沒解套整天節目秀漲停　會員總損益－３０％五月初跟你說多頭行情用力買股票這幾天跟你說　他知道是低點　所以這段時間都沒叫會員賣股票然後說　他禮拜一抄底　禮拜二三　大漲他賺飽飽　這種寡廉鮮恥的言論　你聽得下去哦.....另一種最爛最爛的分析師 是四月底說是多頭 用力買五月初說回檔就是買點五月中說是空頭 跌破甚麼有的沒的線 要小心謹慎 趕快減碼 這一個月以來　多空的心情變化做多才有朋友　做空　天天被罵　天天被笑　做空贏了　股民靠邀你　輸了　．．．．　痾　我不知道　這兩個月做空還沒輸過　　　我只知道那時候笑的　都變小丑　　做多　大家不在意你準不準　喊多大家就爽心情好　　有的人拿紅旗看綠光螢火蟲 也是一堆人說他好棒喊空大家就邊笑邊等著看你賠　準了也是一樣一直笑 信者恆信  不信的我再贏幾次你也不信.....我只是不捨 明明很多高手都知道 卻沒人告訴不懂的散戶 為甚麼這些股票不能買正題開始 三類建議你不要買的股票短線激情漲的多亮麗就會跌得多狼狽1. 圓剛/圓展  雙圓兄弟 超多人問這組 又在那邊明明就... 怎麼會... 那版上推薦他的有搞清楚狀況嗎.....你們不是貼他的新聞 說他歐美市場客戶怎樣嗎他就在做國際生意 台灣 疫情嚴重是又貢獻了多少收益他重點是國際市場 國際的疫情才是重點 你們一直台灣疫情嚴重 就衝進去買爆 有事嗎....你可以看他跌深搶反彈 但不要在那邊疫情嚴重它受惠、會破前高夢裡甚麼都有 。2.口罩股  恆大 康那香 沒得醫到底哪裡買不到口罩 不用解釋吧  講超久了看漲停買不到隔天進去買 一定可以把你套在水岸第一排3.南帝、申豐你知道 馬來西亞大廠TOP GLOVES 因為勞動議題被美國禁止出貨 導致南帝申豐間接受益 對嗎所以前面它大噴了 它的受益 已經反映完了全市場都知道很久的利多不叫利多 叫鄧不利多 (誤)現在你跟我說台灣疫情嚴重買這兩支股票 請問台灣的生意跟國際比到底是大還是小最重要的是 請問他們還有產能嗎?他們股價還有反應空間嗎我只是想跟你說沒幾個人要跟你說的問題要酸盡量酸 我以前去勸不要買某些股票時也是沒人信 時候到了 你就信了,116
68,2021/05/20 04:19,加權指數,疫苗來了！政府護盤有功，拖延戰術以盤代跌，政府偷偷護盤，只是沒公開我們都知道，噴吧！多頭派對！,3
69,2021/05/20 03:54,加權指數,一個月後台灣能變好吧…,7
70,2021/05/20 00:21,加權指數,蔻蔻姐都能預測精準神秘數字了😠😠，那韭菜妹也要提醒韭菜迷兩個日期，小心5/24盤中及5/25開盤今天是第五天確診數破百，我是不把陳時中當指標啦😠😠，畢竟噗龍宮的齁齁齁部長，就算未來檯面上若達到第四級，以他的噗龍宮的防疫手段及選票考量，要讓他升級第四級恐怕還會找理由牽拖，畢竟第四級有一個主觀認定因素，那就是“且一半找不到感染鏈”這個“且一半找不到感染鏈”非常主觀認定，舉例，韭菜妹的老家台南市新營區今天也淪陷，發生兩名確診（圖），但只因去過萬華，難道就真的是去過萬華才確診嗎？難道不可能從客運、市場或其他地方感染嗎？假設都要硬扯萬華，那噗龍共陳時中就會這樣認定通通都有關聯，這樣他就有理由不升級四級，別忘記上禮拜三，明明已經達到三群聚感染（阿公店、遊藝場、獅子王），然後齁齁齁認定都有關聯，結果硬是不升級，結果短短幾天就爆發了，然後走向全台灣今日都升級了😭😭，或許為了政治、政黨、選票等考量，結果害慘更多人，也讓疫情更惡化。為什麼我要提及5/24盤中及5/25開盤，因為5/15是第一天破百確診，到5/19是第五天破百確診，若繼續破百，5/24就是“第10天”，放心，噗龍宮陳時中不是我要觀察的重點，因為現在有實質能力的指揮官是雙北市長，他們的魄力才不像齁齁齁虛偽、蓋牌，該升級就升級，該篩檢就篩檢。若疫情持續擴大，要特別特別注意5/24日或5/25雙北市長是否宣布提升雙北第四級，這才是疫情發展參考價值（噗龍宮的層級“拖”字決，非得要燒的很旺才要來面對，這叫超前布署？？？？😠😠布你欸咖稱啦），如果到時雙北宣布升級第四級，我相信股市非常非常大機率修正，畢竟第四級不是開玩笑的，很多產業絕對受最大影響，首衝就是餐飲類股票及藝文類股票，再來觀光類股....等等。各位要加油，持續做好防疫，防疫不是靠陳時中說“靠氣質”，也不是靠做梗圖就能戰勝疫情，相信雙北市長，相信你我，一起度過黑暗期，那噗綠宮齁齁齁還是去旁邊玩沙報數字就好了,49
71,2021/05/19 16:12,"友達, 群創, 加權指數",有時候「型態」可以逆著看～👌提醒一下：明天就是震盪有壓的盤，不要一頭又栽進去追高殺低蛤！😂BJ4...今天就這樣分析了！👏,200
72,2021/05/19 19:33,"友達, 長榮, 陽明, 群創, 美德醫療",現在又在討論外資大賣 外資放空單疫情嚴重 第四級 跌倒一萬 萬一 空軍為什麼總是那麼喜歡製造恐慌呢？還是怕被嘎到天上去？ 明天我們拭目以待空軍加油空軍加油 我台積電還沒到理想數字欸最好是可以空到450哦 愛你們❤️然後防疫股 我說的不準嗎？昨天到美德留言 我還被一堆人嗆（漲停了 打臉了吧 真響 ）我幫你們 我還要被罵？ 如果昨天有馬上沖掉的話 今天有需要吃一根跌停嗎？ 都說了 這個股票都固定大戶在炒的而已等你買到的時候 就是準備被殺的時候疫情問題已經反應 但到什麼時候匯漲那就要看天意了 祝你們好運～～～～在來是上禮拜六提到禮拜一放空回補改做多到今天為止績效不錯 全部都有5-6%以上的獲利今天買進新鋼 官田鋼 榮星 彰源 春源獲利長榮、陽明、彩晶20%群創18%友達、海光15%新鋼、官田鋼、彰源5～6%榮星 5%春源近5%早盤看到海光中鴻中鋼 皆有大單買進就直接把鋼鐵強勢股都買了一遍管他怎樣 資金在哪裡就買哪裡而且今天投信已經買回面板跟鋼鐵要回穩就看投信是否繼續買超！群創 友達 中鋼 中鴻,108
73,2021/05/19 16:44,"友達, 群創, 彩晶",土洋法人對做，外資大賣面板三傑，投信與自營商大買友達、群創。有趣，外資連續兩天大買，今天大賣也學隔日沖買滿倒滿。同學們現在真的要好好檢視自己手中股票，第一季業績是否成長稅後純益是否增長。本益比是否高於市場預期，長線看來還會再整理一段時間。面板三傑本益比低股價低淨值低，長線保護短線後勢看漲。以上言論僅供參考，買賣股票自負盈虧。,"1,237"
74,2021/05/19 14:53,"台積電, 友達, 聯發科, 聯詠, 群創",5/19 盤後樹懶-加權漲停34家跌停1家(美德醫療)-電子股成交比重48.77%-半導體成交比重25.33%-面板依然強勢，群創漲8.2趴、友達漲5.7%、彩晶漲停 哈哈哈-航運股漲7.78%，萬海、長榮及陽明漲停-銅及玻璃漲5.02%及3.75%-鋼鐵漲7.93%-這兩天之前跌最多的傳產如鋼鐵、航運及面板股表現依然強勢-防疫相關及宅經濟股現金流出到其他類股，表現沒有之前疫情剛爆發的時候亮眼交易小技巧-不要覺得類股表現好代表所有裡面的股票都會漲，就是有很多扶不起的阿斗，如果類股裡強勢的股票沒買到也不要硬買其他弱勢的，鄰居強不代表你也會強今天大盤看起來散戶扛的 台積電 聯發科 聯詠 南店 金融 祥碩等等 都跌,"1,260"
75,2021/05/20 01:31,"長榮, 陽明",明天是關鍵多空的真正戰場 之前說的5月目標100已達成要注意一下最近還會晃海上有風有浪 晃是正常的每天漲停那是夢裡才有的不要看到跌就丟票穩扎穩打6月目標115-120加油💪,32
76,2021/05/20 01:06,長榮,宏遠陳國清是優質的分析師，我因信任他的分析，買的船票共獲利1仟500萬，很想當面謝謝他,23
77,2021/05/19 20:09,"長榮, 陽明, 慧洋, 敦泰, 宏遠證","曾經滄海難為水，除卻巫山不是雲。“520”有點不期而遇的悄然而至，問世間，錢為何物，直教陽明相許。台股指數終場以16,132.66點作收，下跌13.32點，成交量4,383.15億元；三大法人賣超277.86億元。如同昨天說的，這一二天外資開始倒給散戶，這幾天就像開車開入泥巴路，抖的很……習慣就好…..今日操作：加碼陽明持股60張，做點當衝。明日操作：持股續抱，不再增加持股，坐等收益，嚴控資金成數。個人觀點：昨天的電子漲都是法人盤，散戶不愛，所以電子在法人做極短線時，外加美國費半跟那斯達克一直處於盤整弱勢時，電子權值股難大漲。再來幾天大盤盤勢電子權值股應該會繼續撐盤，航運傳產繼續活蹦亂跳。航運已漲停二天，極短線的人要看好明天是否續漲，但依這二天的成交量很快就鎖單漲停，估計還是能續強。減線的人是否減碼，請自行決定.。個人持股觀點：陽明於12日宣布納入MSCI權重股後，外資今日買超5497張，連買六日，畢竟已經納入MSCI，外資不買也不行。這二天你可以發現散戶還是愛鋼鐵人跟航海王，投信因為前五六天開始狂砍陽明，但發現散戶融資依然打死不退，繼續買，這二天自打嘴巴，想買回又不好意思，所以小小沾一下醬油，參與參與，投信昨天買100張，今日買230張。要是投信看長空，早就像上次航海王狂跌時一樣，直接倒貨倒到0籌碼。最終讓投信賣不下去的原因還是在國際運價本周還是繼續狂漲。再重複一次航運股要走空的話，需要在國際運價回跌時才會發生。陽明今日站上五日、月線。看是否明日能再站上十日線，那就真的強(但我認為應該這一二天就會站上)。未來帶領市場信心的我個人認為應該還是航運股，依目前利多狀況來看，這運價實在漲的太超過了，在六月十日公布五月營收時，應該就能體現。國際股市目前處於漲不大動的狀況，這個也是需要時時注意，雖還沒有恐慌性殺盤，但也仔細了解。現在法人都做的短，淺，個人操作也要注意。時時要盤點一下多空條件，更重要要好好管控資金成數，畢竟目前處於區間盤整階段，並不是多頭往上。報告完畢，散會。",175
78,2021/05/19 22:44,陽明,明天第三根 空軍一個都別想跑 可以去跟人家借券補回 哦對了不要找我 我不借 看你被嘎比較爽,18
79,2021/05/20 03:24,高端疫苗,https://youtu.be/g8dal-m-KP0,2
80,2021/05/20 02:56,高端疫苗,炒股?,1
81,2021/05/20 01:55,高端疫苗,https://money.udn.com/money/story/5658/5469824這篇不給酸民看!!看了你會長針眼~~拚臨床試驗、搶原料，「指揮中心每週盯四次進度」在全員抗疫的當頭，國產疫苗廠高端正在打另一場艱困的戰爭，為7月疫苗上市做準備。從去年2月，高端就預料原料會缺貨，隨著研發結果愈來愈樂觀後，開始拉高備貨，空針至今約備有200萬劑。「每天都跟國外廠商協調確認，缺一個都不行。你能想像疫苗研發生產出來，卻沒有容器裝填嗎？」高端執行副總經理李思賢加重語氣強調，這種難以想像的情況，在全球疫苗大戰的非常時刻，「真的會發生。」高端疫苗在4月底完成4000人的二期臨床試驗，現在正靜待安全性測試結果。如果副作用在可接受範圍內，可望六月中向食藥署申請緊急授權（EUA），7月底前施打，預計在4到5個月內，提供政府所需的五百萬劑。繃緊神經、上緊發條的不只是廠商，指揮中心更是人盯人地看緊進度。「每個星期，指揮中心都來確認3、4次，包括：資料結果、產能、交期有沒有問題。」李思賢說。,41
82,2021/05/20 01:06,高端疫苗,聽病毒疫苗專家對於國產疫苗的看法『全世界疫苗最好的』大家真的要有信心！7月準備打高端疫苗！,68
83,2021/05/20 00:54,高端疫苗,1:20:45開始看，實際參與高端二期臨床實驗的病毒學博士現身說法。。。看完之後，你會更有信心!https://www.youtube.com/watch?v=qVq0swp4EgE,79
84,2021/05/19 23:12,"高端疫苗, 台康生技",https://ec.ltn.com.tw/article/breakingnews/3539146我猜明天生技股會成資金避風港，.....,57
85,2021/05/20 01:05,"台積電, 榮運",有人說：武漢肺炎是屬於疫情，股票的漲跌屬於股市與公司經營的業績，這兩者不應該混為一談。但是，我對這樣子的觀點無法完全認同。畢竟整個股市就像是一個賽局，當資金產生排擠效應的時候，也就是當某些資金熱錢，因為某些特殊因素，或者突發狀況，必須從市場上退出時~當你個別的資金雖多，卻無法吸引更多的力量把股價往上拱上去的時候，（就如法人和外資自己把股價拉上去之後，卻無人來接手， 套在上頭而無法下車，這時就尷尬了！）怎麼辦呢？簡單講，就像台積電：拉到600元以上時，買得起的人相對減少了許多，把價格撐在600以上一段時間，大家已經習慣600這個價位後，有一天價格從600跌到500，市場上就會出現：好便宜喔！好便宜喔！可以進場買一點！實際上，真的便宜了嗎？我不知道！便不便宜，要自己去觀察和評估。簡單講，這個最該觀察的就是：接手的力道夠不夠強！股價隨著接手的力道浮動，力道不夠強時，價格就自然會往下掉，簡單說就是下殺取量，尋找接手者。接手力道強時，價格就往上。我們可以稱這個為供需概念！現在要講的是：當疫情進入嚴峻的第三級時，我們大多數的人，會把資金保留在身邊，或是把資金投入在一個自己本來就不夠熟悉的資本市場呢？當資金須多放些在身邊，以多採買民生物資用品，好度過嚴峻疫情的時候，你會放在股票市場上嗎？捫心自問：你的資金會放在哪裡？應是提領些現金放身邊，比較安心吧！？疫情嚴峻，人們把錢放在身邊，既然是個必要的選項時，試想：多少資金將從股市撤離呢？我們必須認真思考看看。並且，若有很多公司放無薪假，領不到薪水的朋友們，資金必收回到自己手邊，能放在股票市場上的還有多少呢？沒有散戶的股票市場，顯然就不夠熱絡；只剩下法人和外資對做的股票市場，必形成更大的廝殺現象！分成兩個部份思考：一.將有多少散戶在1個月內，想要從這個市場上把資金撤出呢？二.有多少大戶、法人和外資，會趁這個時候把手上的持股優先出脫呢？這將形成我們可預估的：資金撤退避難潮！來不及逃走的散戶，面對虧損必惜售、套住，無法全身而退！大戶賣股票，是為要繼續低接回來，賣股的力道必不會客氣，這兩者的心態完全不同，但是大戶不會急拉上攻，讓散戶全身而退，他們不會這麼好心啦！寫到這裡，我為很多的散戶感到憂心。因為那已經是廚上肉，準備任人宰割！血淋淋現實狀況出現了。燉煮煎熬的時間，大約在一個月內出現。然後約3~6個月的折磨，讓很多人忍受不住，而被迫撤出這個市場。融資的散戶，會優先面臨這個困境。當我們把視野高度拉高，把時間拉長來看目前的市場，練出與市場不同的眼光，站在和大戶外資的高度，一同看這個市場的未來，瞬時之間，會覺得一切都看澈透了！回到公司的基本面來看：就是以~1.業績；2.未來性；3.成長性；4.獲利能力；...等等來觀察的時候，這是最重要的課題！抱著好股，就算下跌也不會緊張！因為每1年的配股配息，都比存放在銀行的利息還要高出許多的話，就沒有什麼好擔心的！這個前提是：這些是你的口袋的資金，是屬於閒置資金，而不是你的日常生活所需的費用。這是今晚的一些感覺，把它記錄下來。 這些想法開個頭，讓大家一起來思考看看，並做一些自由討論，沒有設限！總希望降低受傷的可能性，並提高獲利的能力和機會！祝大家幸福平安！,16
86,2021/05/19 23:55,"台塑, 台聚, 亞聚, 台塑化",吵到大家了，我再發個文，附圖為台塑化對於未來的展望與看法。台塑化講話應該對台聚和亞聚沒什麼關係，不像台塑之前的看法對塑化股影響很大。過去和現在，它們是ㄧ線塑化，但未來或年底，台聚和亞聚也要進入一線塑化的行列，可享一線的低成本好處，但也要承擔煉油的風險，因此台塑化的看法，值得我們借鏡，不是進入一線後就一片大好，外資的評估會更精確，只是我們小散戶拿不到他們的評估報告，也只能利用已公開資訊還推估未來發展。,68
87,2021/05/19 23:29,"台聚, 亞聚",明天董娘過生日，夜盤已先V給你看了，期待明天大盤會有所表現😜台聚，亞聚,62
88,2021/05/20 03:22,華航,昨日價格上漲，卡在10日線但過了前波大量高點今天大沒意外能站穩10日，但是以量來說，並未特別高，沒有再繼續爬升的動力。股市新手預測盈虧自負,5
89,2021/05/19 23:24,大亞,各位別被洗出去了，安心買入，安心放，距離45不會太遠的！,19
90,2021/05/19 21:25,中鴻,線型教學第二課布林中軌，之前也有提過最多以3天為觀察。像中鴻就真的很強。第三天又重回布林中軌之上。這真的就是強勢。所以如果第一時間在5日線跌破時，出場。在跌破布林中軌止跌後，試單。站穩布林中軌三天後，找拉回5日線，又不破5日線的點，買入小試單。抱好。一樣5日線確認。這樣如果有大波段就可以跟到。如果沒有，也沒什麼大吃虧。這些要自己記好哦。以上分享😊這就是為什麼該出場的點，不出場，後面會不好處理的關係了。因為不上不下…很難決定。,243
91,2021/05/20 01:54,高端疫苗,「民進黨透過高端疫苗來炒股票，這難道還是新聞嗎？這其實圈內大家應該都知道！」侯坦言，這在媒體界、政治圈是眾所周知的事，連他一個「小小市議員」等級的人，都知道民進黨在利用高端來炒股票。,6
