,日期,標題,內容,讚數
453,2021/05/19 14:16,加權指數,來個不負責預測今年第四季聯準會開始減少購債明年中執行完畢明年下半年開始升息然後股市渣男從不談負責！,205
454,2021/05/19 11:25,"宏碁, 華碩, 加權指數",筆電雙雄再起華碩早上股財班的人再度進場穩穩地,408
455,2021/05/19 10:56,"中鋼, 長榮, 陽明, 群創, 加權指數","不魯盤中 錢在哪 1100*透過成值排行來看""""當天""""大盤的錢聚集在哪裡（可以是買or賣）成值=股價X成交量所以不一定強勢=錢多， 意旨跟大家分享如何看盤而不是看自己的庫存而已。**標的股只是標錢聚集很多的標的 不是標的就是推的或是有的盤中不無聊了 我都忘了寫文了今天也是830就進辦公室了!通常轉折點出來後的那段時間我都會特別專心建一些關鍵價位的成本或是短線抓一些比較大的波動趁大部分人都看不懂不敢出手的時候 通常最好做跟年假後那波依樣一反彈大錢就是上業績股最優先依樣回到 海運 鋼鐵 面板 IC設計(業績好的) 最明顯基本上我的部位也都是買回這類的大盤殺這多我也沒期待直接V轉慢慢來比較多肉!加權指數(TWA00)","1,182"
456,2021/05/18 13:46,"鴻海, 台積電, 聯發科, 加權指數",【前10大權值股佔今日大盤漲跌點數統計】5/18日加權指數上漲792.09點，漲/跌點數超過200點因此整理此表格，幫助戰友們提高盤勢掌握度🍁台積電漲/跌1元，影響指數8.25點今日台積電上漲23元，貢獻加權指數上漲189.8點鴻海漲/跌1元，影響指數4.56點今日鴻海上漲8.8元，貢獻加權指數上漲40.1 點聯發科漲/跌1元，影響指數0.58點今日聯發科上漲80元，貢獻加權指數上漲46 點10大權值股今日總計貢獻加權指數上漲353點另外，金融族群貢獻加權指數上漲72點10大權值股+金融族群貢獻加權指數上漲425點以下以此類推可以自己做一下功課，研究看看【延伸閱讀】權值股漲跌1元影響的大盤點數跟當天加權指數收盤價位、權值股權重都有關聯雖然今日台積電漲跌1元目前是影響指數8.25點但是這個數字是每天都會浮動的，這一點要特別留意呦!!個股權重僅供參考若表格數據未即時更新請以台灣證券交易所公布的最新數據為準(固定每月1號更新一次)🍁但願善良、勇氣與智慧，與我的好朋友們同在 !!►------------------------------------------這資料是我親自從台灣證券交易所一筆一筆抓出資料，再一筆一筆key到Excel，最後製作成表格給大家的不按個讚👍、追蹤一下怎麼對得起自己的良心 ٩(^ᴗ^)۶►------------------------------------------,795
457,2021/05/17 15:04,加權指數,博錸股價有沒有機會超越普生大家怎麼看？,分享
458,2021/05/17 12:01,"第一銅, 友達, 陽明, 加權指數, 濱川",留下上面長長的上影線，請問像這種K線圖是什麼意思？？？謝謝大家幫忙，請大家教我K線圖,分享
459,2021/05/20 08:27,友達,去年我佈局友達，從12.6元開始，期间上上下下，我知道它是被低估了，於事下了重本，真的誏我賺很多，我在28-30元出掉了，它真的是翻身的一家公司，十年磨一劍，真的不是以前的友達了。感謝艦隊有前輩~J大，鄉大，帥大们的辛苦，有你们真好，我前几天再次介入力挺，希望！~友達~重返榮耀，感謝大家，辛苦了！,28
460,2021/05/20 08:05,"友達, 陽明, 萬海, 聯詠, 群創",【強勢股】傳產-航運：萬海(2615)、慧洋-KY(2637)、陽明(2609)、長榮(2603)。傳產-鋼鐵：聚亨(2022)、運錩(2069)、新光鋼(2031)、海光(2038)。電子中游-LCD-TFT面板：彩晶(6116)、群創(3481)、友達(2409)。傳產-電線電纜：華榮(1608)、榮星(1617)、大亞(1609)、華新(1605)。傳產-橡膠：泰豐(2102)、申豐(6582)、南帝(2108)、台橡(2103)。【弱勢股】電子上游-IC-設計：聯發科(2454)、祥碩(5269)、聯詠(3034)、世芯-KY(3661)。傳產-生技：台微體(4152)、台康生技(6589)、高端疫苗(6547)、雃博(4106)。傳產-百貨：富邦媒(8454)、農林(2913)、大洋-KY(5907)、東森(2614)。傳產-營建：鼎固-KY(2923)、昇陽(3266)、京城(2524)、潤隆(1808)。【焦點股】聯詠、群創、南電、力旺、聯電、環球晶、友達、欣興、長榮、南亞科、日月光投控、健策、國巨,7
461,2021/05/20 07:58,"友達, 長榮, 陽明, 聯合再生, 元晶",🏆5/19大頭盤勢短評🏆亞洲股市Peace，加權指數偏弱，震盪收在16132點，但官股站在買方，似乎為5/20蔡英文總統就職五周年提前穩盤。大盤仍以「反彈」為解讀，理由與5/18觀點一致：✅「價格」 :  今天收盤價尚未站上16552點（大量高點）。✅「量能」 :  成交量未能放大。指數「反彈」的上方壓力，大致能留意以下幾點：1️⃣十日線16300反壓2️⃣季線以及近月選擇權大量未平倉16500反壓🥇電子股成交比重降至49%（昨天53%），資金流速度趨緩，亮點為面板股（友達+5.6%、群創+8.2%、彩晶+10%)。🥈盤面主要依靠非金電族群支撐，景氣循環股人氣暢旺，亮點為鋼鐵及原物料股（中鋼+8.6%、中鴻+10%、第一銅+10%）、航運股（萬海+10%、長榮+10%、陽明+10%）。🥉防疫族群技術面修正（高端疫苗-8%、台康生技-8%、美德醫療跌停板），惟盤後疫情指揮中心指揮官陳時中宣布，全國疫情警戒升至第三級直到28日，估計防疫及宅經濟族群有望成為5/20盤中焦點。（詳參大頭觀察中的趨勢族群）📌5/20蔡英文總統就職五周年📌其任內持續推動「五加二產業創新計畫」，項目包含「綠能科技」、「生物醫學」，成為檢視執政成績的重點。大頭從太陽能、風電、生醫挑選幾檔具備業績或題材的個股，供投資人盤中參考。（詳參大頭觀察中的一日族群）💕貼心提醒💕目前台股當沖占比達48%，再度創新高，代表幾乎一半的成交量由當沖客所貢獻，也代表個股日內波動將會越來越大，波段型的投資人建議以收盤價搭配均線操作，避免盤中追高殺低。==========================================🏆大頭觀察中的一日族群🏆💉生醫 : 高端疫苗(6547)、台康生技(6589)🌪風電 : 世紀鋼(9958)、新光鋼(2031)☀️太陽能 : 鼎元(2426)、茂迪(6244)==========================================🏆大頭觀察中的趨勢族群🏆💉疫苗 : 高端疫苗(6547)、台康生技(6589)、國光生(4121)、東洋(4105）*聯亞為網通股 謝謝提醒🙂🍱飲食 : 聯華食(1231)、愛之味(1217)🎮遊戲 : 智冠(5478)、 鈊象(3293)🛍網購 : 富邦媒(8458)、網家(8044)🙂遠距商機 : 圓展(3669)、圓剛(2417)==========================================🎯觀察中的選股僅為參考，非買賣建議，請勿盲目跟單，投資前需做足功課。🎯紀律停損，價格破了該賣就賣；開心停利，價格到了想賣就賣。🎯能穩定獲利的策略都是好策略。,4
462,2021/05/20 06:52,友達,疫情有可能在疫苗從國外運到，因而被控制聽王瑞德說，疫苗會源源不絕的送到國內，如果真的這樣的話行情會上18000點嗎？到時友達價位50以上就要成真了⋯⋯,11
463,2021/05/20 05:02,"聯電, 鴻海, 台積電, 友達","0519美股收盤:半導體領漲四大指數,費城半導體指數上漲+1.98%,收2987.28那斯達克平盤-0.03%,收13299.74道瓊下跌-0.48%,收33896.04S&P500下跌-0.29%,收4115.68.台灣ADR: 台積電聯電友達日月光上漲,鴻海下跌台積電ADR上漲+1.41%,收112.4聯電ADR上漲+1.16%,收8.71友達ADR上漲+2.04%,收8.52日月光ADR上漲+0.13%,收7.66鴻海ADR下跌-2.66%,收7.5.科技股AMD超微+2.4%,收76.23NVIDIA輝達+0.36%,收562.63英特爾+0.95%,收55.36臉書+1.17%,收313.59高通+1.36%,收130.66蘋果下跌-0.13%,收124.69特斯拉下跌-2.49%,收563.46.傳產股達美航空-1.26%,收46.14聯合航空-1.05%,收55.79艾克森美孚石油-2.4%,收58.98奧林匹克鋼鐵-1.49%,收31.7紐克鋼鐵-1.87%,收101.53",35
464,2021/05/19 11:38,"友達, 群創, 彩晶",還看不懂的我也只能呵呵😄,525
465,2021/05/19 10:30,"友達, 群創, 彩晶",今天面板三傑要看彩晶帶動，如果彩晶尾盤能急拉漲停板。代表面板三傑V型反轉成功，正式回歸到基本面。以上言論僅供參考，買賣股票自負盈虧。,"1,071"
466,2021/05/19 04:55,"聯電, 鴻海, 台積電, 友達, 元大台灣50","【全球金融市場⏰關鍵資訊掃描】5/19日清晨最新數據【台指期貨夜間盤】➭上漲21點【道瓊指數】      ➭下跌267點【費城半導體指數】➭下跌0.86% 【台積電ADR】   ➭上漲0.95%【鴻海GDR】     ➭上漲8.22%【聯電ADR】     ➭上漲5.39% 【友達ADR】     ➭上漲13.14%【Fed 購債計畫、利率政策】4/29日Fed維持1200億美金/月的購債➭800億美元的美國國債➭400億美元的住房抵押貸款支持證券（MBS）直到就業和通貨膨脹目標取得實質性進展為止Fed升息日期從原先的2024年可能提前到2022~2023年【美國財報週】➭3月初四分之三的企業財報優於預期➭4月底標普500指數成分股公布財報，業績好於預期者佔比87%【非農數據、就業數據】➭4/2日公布3月份非農就業報告增加91.6萬(遠高於預期!!)，美國3月失業率下滑至6%➭5/7日非農業就業人數僅增加26.6萬人，遠低於市場預估的100萬人，也比3月時增加77萬人劇減，且失業率意外上揚至6.1%【美國政經消息】➭防疫期間，美國民眾存下1.5兆美元，若民眾去年的儲蓄全數轉換為消費金額，將使美國今年GDP成長率大幅加速至9 %、遠優於目前預估的4.6 %➭3/9日經濟合作發展組織（OECD）上修今、明兩年全球經濟成長率預測，今年成長預估上調1.4個百分點至5.6%，明年也調高至4.0%➭3/12日拜登簽署1.9兆美元紓困法案，接著將推動大規模的基礎建設方案，有望在5月成形，並於9月前簽署➭4月初公布主要經濟體公布製造業PMI(皆創下多年新高)➭ 4/13日公布美國3月消費者物價指數（CPI）較去年同期上升2.6％，大幅度成長的原因是去年基期低➭4/28日拜登宣布加稅　富人稅增至39.6%➭4/30日拜登首赴國會聯席演說，將投入4.1兆美元「讓中產階級再次偉大」，1.8兆美元的《美國家庭計畫》、2.3兆美元的《美國就業計劃》，兩項計畫資金來源主要是向富人增稅➭5/3日美國公布4月製造業PMI，自37年高點回落至60.7，但價格指數依舊衝高，顯現出原物料、零件缺貨問題持續刺激商品價格高漲➭5/12日美國勞工部公布4月消費者物價指數（CPI）比一年前躍升4.2%，增幅遠高於道瓊訪調經濟學家平均預測的3.6%，且為2008年9月來最大。此數據加深了通膨急速升溫的疑慮【台股關鍵數據追蹤】➭2/26日外資賣超944億(歷史最高)➭3/4日外資賣超525億(歷史第三高紀錄)➭4/27日國發會發布今年3月景氣對策信號為連續第2個亮出代表景氣熱絡的「紅燈」，綜合判斷分數維持為40分，與上月持平，反映國內經濟持續走強➭5/12日台股成交量7828億創下歷史天量➭4/4日上市櫃公司去年全年獲利創歷史新高，去年第4季7,648億元獲利為同期最佳、全年稅後純益達2.46兆元，年增21.9%，並有113家公司大賺逾一個股本、大幅高出前年的83家，226家每股純益創新高、超過前年的149家➭我國央行貼放利率「連四凍」維持現行1.125%的歷史新低水準，預估在半導體與內需消費支撐下，台灣今年 GDP 可望上看5%➭金管會5/5日公告，外資與陸資4月合計淨匯入50.38億美元，終結兩個月淨匯出➭MSCI調降台灣股市投資的資金，另外納入陽明，均在5月27日會調整完畢🍁預祝操作順利、百尺竿頭、獲利奔馳🐎~",708
467,2021/05/20 08:29,群創,今天雖然是520，但不代表每一年都會漲，今天群創（3481）在反彈的情況下，還是要先站上月線，上方會有賣壓，今天開盤應該是會先震盪，壓力消化完，再向上走，但小弟我不認為會到漲停寧願慢+穩的漲，也不要短期突破天際的噴，這樣反而容易成為外資的盤中飧。認同的按讚吧！,28
468,2021/05/19 18:00,"陽明, 群創, 敦泰, 漢磊, 天鈺",【暖ㄦ特選】下個交易日《參考》標的『解碼需入社團，先給五星好評+追蹤，再申請社團！』 如認是詐騙的酸民，千萬不要申請啊~我絕對報港股給你🤣【免責聲明：以上標的純屬個人經驗分享，任何投資都有其風險，無任何推介買賣之意，讀者應獨立判斷，審慎自我評估並自負投資風險，特此聲明作者不負任何法律責任。】,59
469,2021/05/20 06:19,"長榮, 陽明, 萬海",各位水手們早安啊！又是一個美好的早晨，期待海運三兄弟再亮燈領漲👍希望大家今天都獲利滿滿！,24
470,2021/05/20 00:30,"長榮, 陽明, 萬海, 四維航",8+9 擦鞋童一堆進來賭股票，聽過以前的菜籃族嗎⋯希望這些擦鞋童快滅亡回去玩球版。,3
471,2021/05/20 00:04,"長榮, 陽明, 萬海",不要漲一點就想賣，賺不到大錢的。萬海是指標股，如果萬海在幾天內站上100元，那別懷疑賺更多的兩隻都會破百。好不容易低點買的，不會做短線，持股不要隨便賣。籌碼不再外資手上，外資是個屁，籌碼都不見了，變得很輕，如果沒有盤感，你就很弱了。那些程度差的感覺不出來。這業內主力，洗盤吃貨吃得很徹底，這樣的吃貨，一定會破百。,68
472,2021/05/19 22:20,"長榮, 陽明, 萬海",航運日報價 5118/5027歷史高點 回落1.78趴主要回跌幅度來自 美西美東北歐航線漲1.59趴 再創新高美股 現吃到髒東西 暫時車在等所幸Zim 今日硬挺走勢 很棒棒只能對美股 呼喊..V起乃   V起乃   V起乃V起乃後 再等淑芬姨來蘇糊,100
473,2021/05/19 22:19,"中鴻, 長榮, 陽明",星期一與星期二的出手換來下半週美麗的結果只有攻擊，才是最好的防守！,112
474,2021/05/19 21:16,"南帝, 長榮, 陽明, 萬海, 申豐","下載自<今周刊>豹大專欄,分享給各位!",33
475,2021/05/19 18:30,"長榮, 陽明, 萬海",陽明第1季每股獲利7.36元長榮第1季每股獲利7.04元萬海第1季每股獲利6.62元在說一次   這麼賺錢又這麼低價的股票只有這三家   堅持就是勝利  市場會給他公平的價格,111
476,2021/05/17 14:13,"圓剛, 陽明, 圓展, 高端疫苗",333....看來要趕快開始佈局遠端系統了可以買了嗎？,分享
477,2021/05/20 05:35,"亞泥, 中鋼, 鴻海, 台積電, 長榮","當2018年川普決定要打貿易戰,把產業從中國移回美國的時候,就悄悄己經埋下了通膨的種子了.試想一下,中國的勞動力成本只有美國的約2成相當於是中國在向全世界輸出通縮.你手上有便宜的產品可以用,完全都是這些有價格競爭力的國家做出來的產品.現在美國打壓中國,產業從中國流出去,如果全都回到美國生產你知道你的iPhone只會更貴吧,不只iPhone,全部的產品都會變更貴,這就是通膨也是美國的最終目的.不過目前大部份的產業都只流向勞動力成本更低的地區所以通膨的效果比較不明顯,美國只好加大速度印錢發錢來製造通膨(其實不只美國,全世界的央行基本都在做同一件事)終於在今年起了一點作用,現在很多通膨概念股都漲一大段了.給有興趣的人自己想一下這個問題.為什麼美國(or 全世界)要製造通膨而一點都不擔心通膨泡沬?",30
478,2021/05/20 00:20,長榮,https://www.youtube.com/watch?v=UjUgg8t-U4A,22
479,2021/05/19 22:44,高端疫苗,大家晚安大家好，好久不見。經過了這幾天大漲大跌，不得不佩服控盤者的耐心和實力。今天一度拉抬到366.5又被壓回，也最終解除了處置後面臨的第二次警示。所以想聊聊今天這個控盤概念。還記得二月初起漲進入5分盤後又連續漲停進入20分盤全額交割，那時的股價是現在的一半左右，現在的高端如果進入20分鐘盤會風險更大，於是乎昨日先一根跌停今日再一根接近跌停。會進處置很大一部分都是因為第四條第一款被連續警示，很多人不了解法規，所以越高價股越有一個風險在第一款第二項的要點。第一項是大家最常見的「近六個營業日《累積》之漲跌幅達30%以上」會被警示。小科普一下：《累積》指的是這六天每一天的漲跌幅加總，不是單純拿今日收盤去跟六天前的收盤價做計算，這也是為何看到很多飆股不會進處置是因為常常六天內伴隨一個較大跌幅降低累積之漲幅。回過頭來說第一款第二項要點「近六個營業日《累積》之漲跌幅達23%以上，且第一天和第六天的收盤價差達40元以上」。這一項可以看到漲跌幅只剩下23%就會超規且多了價差40元這一點，這也是為何到了366.5就沒力往下了，因為今天只要收盤在370以上，累積之漲跌幅會是23%以上且價差剛好40元以上（六天前5/12收盤價330），這樣的話今天就會繼續收到第四項第一款的警示。雖然說要再一天警示才會被20分盤，但說過到了現在股價已高，風險控制下主力避免讓今天再亮一次警示。最後，疫情仍很嚴峻，大家出門也要戴好口罩囉，相信疫苗的國產化後可以讓大家重回正常生活。,292
480,2021/05/19 21:14,"台泥, 杏輝, 台船, 信邦, 高端疫苗",看起來離岸風電概念股蓄勢待發了！全民在家用電離岸風電瘋起來~,42
481,2021/05/19 20:34,"東洋, 高端疫苗, 台康生技",疫苗鐵三角之小心買東洋大套牢。1.東洋價格80以下進場，是ok，以他eps跟配息，超過就沒必要追。2.進場東洋不就是未來等高端疫苗解盲成功後的填充！這你要賭三次才成功。第一次，疫苗解盲順利。第二次，疫苗接到大單，多到需要找東洋填充。第三次，東洋真的是後端填充公司，而不是台耀。賭三次，怎不買賭一次的高端跟台康？單純個人見解，信不信由你。,320
482,2021/05/20 08:26,聯電,盤前新聞分享是個利多消息，但籌碼仍須整理，股價應不會有太大反應。昨日費半逆勢收小紅，今日2303如能站回半年線，可算是非常強勢的表現了。,11
483,2021/05/20 06:04,"中鋼, 聯電, 台積電, 茂林",茂林營收再成長 毛利率再上升 最近4季 eps12這價位 反射動作 就好像找到北市豪宅 一坪賣50萬股利5.5 殖利率超過百分之6台積電  中鋼 聯電 等似乎 性價比 都不是對手,5
484,2021/05/19 19:46,聯電,今天拿到紀念品雖然已賣 角落生物可愛,17
485,2021/05/19 17:54,"聯電, 旺宏, 宏碁",去年因住在和平醫院附近的抗SRAS經驗，在過年前果斷抽出1/3資金落袋為安，而躲過幾千點下跌，創造了7成以上總獲利（不融資融劵，或許有人嫌少，但個人很滿意）。今年遇到疫情的再爆發，卻沒有躲過，本來覺得不過是把今年賺的兩成多獲利吐回去，重新來過而已，後來拜讀一位大大所言，最近反覆思考：你認為沒賠就是贏嗎？那該檢討自己，為何危機來臨時，沒有果斷避開呢？是啊！要在股市獲利，真的該時刻檢討自己，。宏碁35.8因貪心沒賣，後來有機會反彈，將23多以上買的在34.7～35賣光（去年平均16多買的還在）。旺宏二次43.55和40.15成功逃脫獲利入袋的機會卻只跑了短單，是這漲勢漲多了而忘卻了危機意識嗎？總歸一句，就是太貪了。如何把獲利成功的放入口袋，好難,48
486,2021/05/20 08:09,彩晶,台股跌 美股漲> 美股跟台股又沒關係 看美股做台股？？台股漲 美股跌> 果然拉高出貨 明天台股完蛋了,4
487,2021/05/20 08:04,台積電,台積電買水預算8億 較原估多3倍https://ec.ltn.com.tw/article/paper/1449804,6
488,2021/05/20 01:05,"台積電, 榮運",有人說：武漢肺炎是屬於疫情，股票的漲跌屬於股市與公司經營的業績，這兩者不應該混為一談。但是，我對這樣子的觀點無法完全認同。畢竟整個股市就像是一個賽局，當資金產生排擠效應的時候，也就是當某些資金熱錢，因為某些特殊因素，或者突發狀況，必須從市場上退出時~當你個別的資金雖多，卻無法吸引更多的力量把股價往上拱上去的時候，（就如法人和外資自己把股價拉上去之後，卻無人來接手， 套在上頭而無法下車，這時就尷尬了！）怎麼辦呢？簡單講，就像台積電：拉到600元以上時，買得起的人相對減少了許多，把價格撐在600以上一段時間，大家已經習慣600這個價位後，有一天價格從600跌到500，市場上就會出現：好便宜喔！好便宜喔！可以進場買一點！實際上，真的便宜了嗎？我不知道！便不便宜，要自己去觀察和評估。簡單講，這個最該觀察的就是：接手的力道夠不夠強！股價隨著接手的力道浮動，力道不夠強時，價格就自然會往下掉，簡單說就是下殺取量，尋找接手者。接手力道強時，價格就往上。我們可以稱這個為供需概念！現在要講的是：當疫情進入嚴峻的第三級時，我們大多數的人，會把資金保留在身邊，或是把資金投入在一個自己本來就不夠熟悉的資本市場呢？當資金須多放些在身邊，以多採買民生物資用品，好度過嚴峻疫情的時候，你會放在股票市場上嗎？捫心自問：你的資金會放在哪裡？應是提領些現金放身邊，比較安心吧！？疫情嚴峻，人們把錢放在身邊，既然是個必要的選項時，試想：多少資金將從股市撤離呢？我們必須認真思考看看。並且，若有很多公司放無薪假，領不到薪水的朋友們，資金必收回到自己手邊，能放在股票市場上的還有多少呢？沒有散戶的股票市場，顯然就不夠熱絡；只剩下法人和外資對做的股票市場，必形成更大的廝殺現象！分成兩個部份思考：一.將有多少散戶在1個月內，想要從這個市場上把資金撤出呢？二.有多少大戶、法人和外資，會趁這個時候把手上的持股優先出脫呢？這將形成我們可預估的：資金撤退避難潮！來不及逃走的散戶，面對虧損必惜售、套住，無法全身而退！大戶賣股票，是為要繼續低接回來，賣股的力道必不會客氣，這兩者的心態完全不同，但是大戶不會急拉上攻，讓散戶全身而退，他們不會這麼好心啦！寫到這裡，我為很多的散戶感到憂心。因為那已經是廚上肉，準備任人宰割！血淋淋現實狀況出現了。燉煮煎熬的時間，大約在一個月內出現。然後約3~6個月的折磨，讓很多人忍受不住，而被迫撤出這個市場。融資的散戶，會優先面臨這個困境。當我們把視野高度拉高，把時間拉長來看目前的市場，練出與市場不同的眼光，站在和大戶外資的高度，一同看這個市場的未來，瞬時之間，會覺得一切都看澈透了！回到公司的基本面來看：就是以~1.業績；2.未來性；3.成長性；4.獲利能力；...等等來觀察的時候，這是最重要的課題！抱著好股，就算下跌也不會緊張！因為每1年的配股配息，都比存放在銀行的利息還要高出許多的話，就沒有什麼好擔心的！這個前提是：這些是你的口袋的資金，是屬於閒置資金，而不是你的日常生活所需的費用。這是今晚的一些感覺，把它記錄下來。 這些想法開個頭，讓大家一起來思考看看，並做一些自由討論，沒有設限！總希望降低受傷的可能性，並提高獲利的能力和機會！祝大家幸福平安！,37
489,2021/05/19 16:20,"鴻海, 國巨, 台積電, 旺宏, 同欣電",＃2327國巨 ＃2337旺宏 ＃6271同欣電 ＃2317鴻海以上個股只是文章中提到的舉例個股，文章內容並非推薦買進或賣出的依據！今開：16112 今高：16273 今低：16009 今收：16132 量能：4383.1億大盤：今天台股開低33點，開低走高後拉回再區間來回震盪走低，尾盤搓合收在16132收跌13點，收留上下引線的小紅K棒，大盤區間震盪盤整盤！昨晚美股三大指數皆收小跌，台股今天開低走高後拉回再區間來回震盪走低，盤中高點有過昨高未碰十日均線後壓回，盤中低點沒破昨低回測為碰萬六整數關卡後收腳，尾盤搓合仍收在半年線和站上五日均線，五日均線轉為上揚，量能四千三百多億是下跌量增的走勢，大盤目前短線空方走勢，長多格局面臨挑戰！操作提醒：以下純屬個人今日大盤的盤勢觀點：1.盤中高點有過昨高低點沒破昨低，開低走高高檔區間震盪，是下跌量增的走勢！2.走勢結構中，權值股中重傳金輕電子，傳產股強勢族群續彈電子類股走勢壓抑！3.技術面上，量增留十字小紅棒，收在五日線之上十日線之下，五日線轉為上揚！4.昨外資大買現貨增加期貨空單偏中性看待，散戶指標資增%<券增%偏短空看待！大盤在昨日的大漲後今天仍在區間來回震盪，以小跌量增留十字小紅棒作收。昨天外資大買現貨增加期貨空單偏中性看待，今天的台指期結算也持平結算，今天的小跌仍反應目前籌碼面的穩定。融資小增融券大增散戶仍偏空看待，在籌碼穩定下有利反彈延續。今天盤中高點過我文中提到2/15當週的低點16197的短壓，今天敢挑戰就是好現象，挑戰後拉回無妨，壓力本來就不會一次就過的不是嗎！更何況今天盤中還挑戰了兩次，明天只要量增就還有機會再挑戰，若能有效帶量站上的話，那就有機會再往3/29當週的低點16411來挑戰！大盤目前短線雖在挑戰壓力區，但在未扭轉前仍以反彈視之，空方勢看壓力不看支撐，未出大量扭轉趨勢前，勿探底！個股方面：傳產的航運/鋼鐵強勢族群的個股，今天續彈第二天，今天上漲量增沒啥問題，明天會面臨短線搶反彈的獲利賣壓以及上方的套牢賣壓，明天要再攻就須滾量消化雙重賣壓，明天就注意量能只能增不能縮。個股操作建議，前兩天的搶短者以及持股成本較低者建議善設停利點，點位到就執行停利，不到續抱即可。波段操作者靜待整理後量縮不破前低時，再擇機進場分批佈局。電子類股方面，今天適逢台指期結算，從外資昨天的期現貨盤後籌碼來看偏中性，在外資昨天大買傳產類股下，讓傳產反彈延續，選擇壓抑電子類股來壓抑大盤指數，從電子三阿哥一開盤就可看出端倪，只要壓抑這三支大盤就動彈不得，整體電子個股也就難以表現。看起來外資昨天打的如意算盤，今天在現貨和期貨都如他所願，錢多就是可以任性！在期指結算後，今天被壓抑的電子類個股，明天是否能量增突圍帶領大盤再往上挺進上演520行情？一樣就觀察電子三阿哥的開盤價量結構囉！大盤位處高檔震盪，類股族群以及資金輪動都很快速，個股操作上，宜選擇正相關走勢的個股，避開爆出大量和背離走勢的個股。手中有持股成本較高者要善設停利/停損點。空手者搶短時切勿追高殺低，個股急漲急跌時反向操作，在進場前就要規劃好進場點和停利/停損點(三點要同時設定好)，要確實執行！以上，提出個人短線上的看法，祝各位操作順心！,151
490,2021/05/20 02:46,華邦電,明天先跑一波……,1
491,2021/05/20 00:38,華邦電,這裡沒8+9 擦鞋童 ，明天會北上列車🚄,4
492,2021/05/19 09:02,"台聚, 大亞, 宏泰, 潤泰新, 隆大",🚩🚩🚩請拿出你的紅旗🚩🚩🚩幫自己加油。幫《發財1哥概念股》9支股票加油！累積正能量一起賺大錢、發大財！大家努力搖動紅旗🚩🚩🚩，把所有的股票都搖到漲起來，搖到紅通通。《發財1哥概念股》9支股票如下：宏泰、漢翔、台聚、明泰、華廣、大亞、隆大、永豐金、潤泰新。,"2,005"
493,2021/05/17 12:59,"美吾華, 毛寶, 國光生, 橘子, 美德醫療",真的只剩防疫跟遊戲能避險嗎,分享
494,2021/05/17 12:23,大亞,買在33元兩張⋯ 請問大家建議要賣掉認賠嗎？,分享
495,2021/05/20 07:03,鴻海,一波還未平息　一波又來侵襲　茫茫人海狂風暴雨一波還來不及　一波早就過去　一生一世如夢初醒深深太平洋底　深深傷心     120買  60賣,3
496,2021/05/19 23:46,鴻海,MA5 往上勃起 但量能不足所以 你要 股價 馬上站上 MA20 是有點強人所難總之 MA5 站上2日 可以偏中性看待不跌破 都是好事你還在驚訝 為啥 走勢 像一隻被馴服的貓一樣乖巧 ?都100% 在我預料之中?都說98%+ 準確度了..你有啥好驚訝的?,14
497,2021/05/19 20:46,"鴻海, 國巨",今天沒看盤，把注意力放在虛擬貨幣各股上，雖然希望有機會上攻469，但就算跌也是可接受的範圍，不會再有快速跌幅的情況，前幾天說了觀察被動元件的各股漲跌大多是輪動的狀況，融資已減了不少，也撇除掉短線買入的，外資投信大戶都不會再大量快速的下殺，會殺到自己的。這次庫藏會完全走完遊戲公告，不單是誠信問題，也是時機。電動車、5G，鴻海結盟，都已可確定國巨今天營收獲利會維持高檔（我認為5月一樣維持4月的營收水準），且會逐月越來越高，所以拭目以待。成年人了，別當酸民，多空都可加油，盈虧自負。,42
498,2021/05/18 19:55,鴻海,鴻海(2317)今(2021)年4月營收和累計營收同步創下同期新高紀錄，並預計將於本(5)月14日舉行法說會，三家外資於最新發布的報告中力挺鴻海，其中，日系外資重申鴻海買進評等，目標價維持150元；亞系外資也重申買進評等，目標價維持160元；美系外資則重申加碼評等，目標價維持168元。日系外資指出，因鴻海內部營運優化和需求回溫，預估其2021年、2022年毛利率將提升至6.3%、7%，並預估2021、2022年獲利將年成長21%、37%，因此對鴻海重申買進評等，目標價仍維持150元。亞系外資認為，近期鴻海股價之修正，主要是受市場氛圍影響，而非基本面問題；且鴻海預計將於10月發表電動車原型機，加上傳統事業帶動4月營收表現優於預期，並看好鴻海第二季財報表現，因此重申買進評等，目標價為160元。美系外資則表示，鴻海4月營收創下同期新高，主要是iPhone 12 Pro Max出貨動能帶動，使淡季需求優於過往水準，而隨著iPhone市占率上升、雲端伺服器新專案升溫，預估鴻海第二季財報可望繳出優於市場預期的表現，因此重申加碼評等，目標價為168元。,12
499,2021/05/17 15:15,"華航, 商丞",真心提問...有人繼續買嗎？,分享
